,Date,ITUB4,BBSE3,BEEF3,CMIG4,ITSA4,PETR3,PETR4,POSI3,IBOVESPA
1432,2020-10-02,22.59000015258789,24.39999961853028,11.25,5.386621952056885,7.324206829071045,19.18000030517578,19.020000457763672,4.5,90.11000061035156
1433,2020-10-05,22.82999992370605,24.459999084472656,11.350000381469728,5.572368144989014,7.357050895690918,20.1200008392334,20.030000686645508,4.550000190734863,92.63999938964844
1434,2020-10-06,22.8700008392334,24.309999465942383,10.949999809265137,5.529911994934082,7.373473167419434,19.989999771118164,19.93000030517578,4.579999923706055,92.02999877929688
1435,2020-10-07,22.700000762939453,24.0,11.029999732971191,5.519297122955322,7.307785034179687,19.90999984741211,19.790000915527344,4.590000152587891,91.9499969482422
1436,2020-10-08,24.06999969482422,24.5,11.270000457763672,5.630744934082031,7.660858154296875,20.59000015258789,20.440000534057617,4.579999923706055,94.2699966430664
1437,2020-10-09,24.0,24.200000762939453,11.010000228881836,5.667893886566162,7.68549108505249,19.90999984741211,19.799999237060547,4.829999923706055,93.6500015258789
1438,2020-10-13,23.770000457763672,24.540000915527344,11.15999984741211,5.683815002441406,7.652647018432617,20.1299991607666,20.1299991607666,4.78000020980835,94.8000030517578
1439,2020-10-14,23.700000762939453,24.729999542236328,11.449999809265137,5.779341220855713,7.628014087677002,20.01000022888184,19.96999931335449,4.71999979019165,95.58999633789062
1440,2020-10-15,23.489999771118164,24.790000915527344,11.399999618530272,5.795261859893799,7.595170021057129,19.790000915527344,19.75,4.699999809265137,95.33999633789062
1441,2020-10-16,23.11000061035156,24.57999992370605,11.399999618530272,5.789955139160156,7.447371959686279,19.299999237060547,19.32999992370605,4.559999942779541,94.54000091552734
1442,2020-10-19,23.36000061035156,25.11000061035156,11.279999732971191,5.742191791534424,7.570537090301514,19.51000022888184,19.520000457763672,4.610000133514404,95.0
1443,2020-10-20,24.290000915527344,25.1299991607666,11.520000457763672,5.816490173339844,7.800445079803467,20.18000030517578,20.18000030517578,4.659999847412109,96.66999816894533
1444,2020-10-21,24.51000022888184,25.6299991607666,11.260000228881836,5.8005690574646,7.83328914642334,20.170000076293945,20.15999984741211,4.659999847412109,96.6500015258789
1445,2020-10-22,25.770000457763672,25.6200008392334,11.229999542236328,5.837718963623047,8.128885269165039,20.809999465942383,20.84000015258789,4.599999904632568,98.05999755859376
1446,2020-10-23,25.440000534057617,25.56999969482422,11.0,5.789955139160156,8.079619407653809,20.489999771118164,20.56999969482422,4.610000133514404,97.44000244140624
1447,2020-10-26,25.6200008392334,25.709999084472656,11.100000381469728,5.8005690574646,8.137096405029297,20.200000762939453,20.25,4.5,97.2300033569336
1448,2020-10-27,24.88999938964844,25.280000686645508,10.739999771118164,5.69442892074585,7.9071879386901855,19.86000061035156,19.8799991607666,4.570000171661377,95.68000030517578
1449,2020-10-28,23.780000686645508,24.31999969482422,10.31999969482422,5.545833110809326,7.537693023681641,18.63999938964844,18.670000076293945,4.119999885559082,91.55999755859376
1450,2020-10-29,23.89999961853028,24.280000686645508,10.300000190734863,5.5139899253845215,7.5787482261657715,19.32999992370605,19.290000915527344,4.159999847412109,92.8000030517578
1451,2020-10-30,23.479999542236328,23.68000030517578,9.970000267028809,5.43969202041626,7.463794231414795,19.0,18.940000534057617,4.050000190734863,90.66000366210938
1452,2020-11-03,24.040000915527344,24.68000030517578,9.829999923706056,5.482148170471191,7.537693023681641,19.75,19.64999961853028,3.799999952316284,92.26000213623048
1453,2020-11-04,25.0,25.5,9.93000030517578,5.657279968261719,7.7101240158081055,19.84000015258789,19.71999931335449,4.150000095367432,94.16000366210938
1454,2020-11-05,25.59000015258789,26.020000457763672,10.289999961853027,5.864253997802734,8.030352592468262,19.940000534057617,19.88999938964844,4.130000114440918,96.9499969482422
1455,2020-11-06,25.559999465942383,26.14999961853028,10.399999618530272,5.943859100341797,8.07140827178955,19.8700008392334,19.75,4.320000171661377,97.19000244140624
1456,2020-11-09,27.6299991607666,26.6200008392334,10.050000190734863,6.071227073669434,8.564066886901855,21.89999961853028,21.61000061035156,4.559999942779541,99.5
1457,2020-11-10,28.8799991607666,27.25,10.220000267028809,6.203903198242188,8.843240737915039,23.63999938964844,23.07999992370605,4.690000057220459,101.0
1458,2020-11-11,28.63999938964844,26.96999931335449,10.039999961853027,5.991621971130371,8.703654289245605,23.6200008392334,22.8799991607666,4.75,100.88999938964844
1459,2020-11-12,27.940000534057617,26.5,10.029999732971191,5.853640079498291,8.596911430358887,22.64999961853028,21.90999984741211,4.489999771118164,98.6999969482422
1460,2020-11-13,28.46999931335449,27.13999938964844,9.9399995803833,6.007543087005615,8.744709014892578,23.18000030517578,22.6299991607666,4.659999847412109,100.83000183105467
