Price,Close,High,Low,Open,Volume
Ticker,ITUB4.SA,ITUB4.SA,ITUB4.SA,ITUB4.SA,ITUB4.SA
Date,,,,,
2015-03-25,13.503866195678711,13.816226553244576,13.351494511189735,13.599098135839654,33222758
2015-03-26,13.12293529510498,13.435295577932276,13.073415452370831,13.362918972588659,25823130
2015-03-27,12.894381523132324,13.130557473724654,12.799149589143829,13.130557473724654,29156287
2015-03-30,13.328634262084961,13.328634262084961,12.92485133334144,12.951517311136714,23180163
2015-03-31,13.450530052185059,13.557189606540511,13.134360607110752,13.199118763553658,26649481
2015-04-01,13.903838157653809,13.99906863424595,13.591477842696172,13.6371884714604,30700380
2015-04-02,14.037166595458984,14.227630508416286,13.884794884861575,13.884794884861575,25182453
2015-04-06,14.208572387695312,14.273330534116086,14.040965371406346,14.235238360090829,19628589
2015-04-07,14.216196060180664,14.284761991691646,14.060015203915869,14.132391804422351,22575623
2015-04-08,14.28476619720459,14.459993197143552,14.239054112161158,14.341905940864217,26945163
2015-04-09,13.999065399169922,14.071441995232748,13.789555497926392,13.9800193082529,40745170
2015-04-10,14.101920127868652,14.170486069448142,13.827652009815385,13.903837839926586,19132259
2015-04-13,13.991451263427734,14.197150537810488,13.90764699574384,14.056207985736503,19507801
2015-04-14,13.991451263427734,14.105729282786346,13.79336897638523,14.063826423655183,19345286
2015-04-15,14.193338394165039,14.22000437196404,13.945736311672125,14.120963248851249,20619053
2015-04-16,14.086685180664062,14.155252589270749,14.006691562964845,14.124777379568451,20861228
2015-04-17,13.907644271850586,14.018113050613902,13.896215166632594,13.949545672196685,22317076
2015-04-20,13.675274848937988,14.00668256891595,13.621945804715786,13.97239816133811,34894627
2015-04-22,14.056211471557617,14.151443419736246,13.675283678843103,13.71337732846183,27219482
2015-04-23,14.437129974365234,14.456177514121222,13.8162202142729,13.915259877998423,27602411
2015-04-24,14.90567684173584,15.023764091330703,14.4218987348085,14.440946282002601,47785229
2015-04-27,14.627594947814941,15.046614745859445,14.562836788805509,14.848532501266249,22856331
2015-04-28,14.776159286499023,14.82186991018562,14.479035880801218,14.71140111903137,25496502
2015-04-29,14.574267387390137,14.764731215216116,14.486653910543927,14.639025553036015,19373836
2015-04-30,14.6771240234375,14.738072996649683,14.437138801332244,14.513324655202748,22433272
2015-05-04,14.84288215637207,15.018177322416035,14.751423871964041,14.766666677508221,21234374
2015-05-05,14.698077201843262,14.953397151700306,14.518971296037119,14.74761633047635,29345954
2015-05-06,14.328429222106934,14.827638324851538,14.17599972606932,14.717126541159985,35833381
2015-05-07,14.385591506958008,14.385591506958008,14.137893026262239,14.217917751594703,24631818
2015-05-08,14.576129913330078,14.595183419941703,14.214107483137525,14.591372718619379,28671536
2015-05-11,14.50754165649414,14.671404781355672,14.397029822684098,14.621864193154753,14822814
2015-05-12,14.44275188446045,14.572318626499417,14.336052251722494,14.366537861076194,24992586
2015-05-13,14.343679428100586,14.518974672469634,14.294140287947018,14.377977207042807,22266365
2015-05-14,14.484668731689453,14.538018539525305,14.271266598060777,14.355103461516894,24707486
2015-05-15,14.755237579345703,14.762858983670455,14.442755648601109,14.442755648601109,16082206
2015-05-18,14.3627347946167,14.778105796285672,14.263655060407102,14.778105796285672,47103025
2015-05-19,14.160758972167969,14.496105072925728,13.939735372778923,14.32843129697532,23010061
2015-05-20,13.909253120422363,14.073114783151116,13.810173401808745,14.015952793082585,39493565
2015-05-21,13.741576194763184,13.78730461555669,13.56628101276858,13.764440405159938,36804279
2015-05-22,13.451957702636719,13.642495680131807,13.436714896619991,13.642495680131807,48194112
2015-05-25,13.501504898071289,13.592961779046492,13.352884564199172,13.490072787949389,15521988
2015-05-26,13.303339958190918,13.451958779898726,13.242367278098188,13.421473165423917,25065658
2015-05-27,13.57390308380127,13.612010098929401,13.196637829460773,13.406229314951494,29377698
2015-05-28,13.413851737976074,13.509120734183725,13.253799359981427,13.459581610750163,29683762
2015-05-29,13.082314491271973,13.375742842309629,13.070882387469027,13.375742842309629,41327150
2015-06-01,12.992727279663086,13.198598078519641,12.977477805937086,13.129973994974865,24882978
2015-06-02,13.28246784210205,13.32440388287094,13.015597772786144,13.103283673443904,28261056
2015-06-03,12.946978569030762,13.255784760411643,12.927915275521684,13.255784760411643,46064246
2015-06-05,12.63817310333252,12.950790229232373,12.630548366202174,12.908854175015469,24042052
2015-06-08,12.584793090820312,12.760164873112322,12.580980723891235,12.756352506183243,41575116
2015-06-09,12.504739761352539,12.725860085212211,12.493304105183919,12.619113744376062,24800323
2015-06-10,12.870725631713867,12.973660995901659,12.680104371843546,12.691541473222491,48862341
2015-06-11,12.790669441223145,13.053725778727125,12.695358774246644,13.015602092647661,30872278
2015-06-12,12.657228469848633,12.802099852976864,12.588604419010482,12.676290302921153,54003727
2015-06-15,12.722041130065918,12.722041130065918,12.352237142557412,12.580982086633632,28610443
2015-06-16,13.171906471252441,13.175718838228608,12.798288700479269,12.863100390851315,43872488
2015-06-17,12.93935489654541,13.187163242570957,12.885981729319553,13.088040194516342,31606990
2015-06-18,13.259596824645996,13.335845649948695,12.87073086433575,13.023227063163281,17671021
2015-06-19,13.110913276672363,13.198599209890995,12.950790885268272,12.969854180837633,30624712
2015-06-22,13.149031639099121,13.278655027941387,13.049908639748907,13.171907294162486,23695460
2015-06-23,13.278657913208008,13.415904614523436,13.168097788191597,13.255783704951707,22133199
2015-06-24,13.3244047164917,13.454026666027943,13.232906442766863,13.305342878585993,23875744
2015-06-25,13.09566593170166,13.328223367339712,12.958419182301489,13.309161520447763,23302948
2015-06-26,13.210034370422363,13.335843972693068,13.049912002603149,13.049912002603149,19625395
2015-06-29,13.042288780212402,13.175723119513243,12.92410246199366,12.988914173425453,14484607
2015-06-30,13.046098709106445,13.183346858010728,12.988913190210978,13.129972255264043,20554965
2015-07-01,13.114717483520508,13.141405499997237,12.973658475473483,13.13377931544889,21172083
2015-07-02,13.290088653564453,13.370151256425753,13.156655821385913,13.244340253960381,20171438
2015-07-03,13.156654357910156,13.286276260813667,13.114716877827572,13.210027484844632,8598526
2015-07-06,12.931727409362793,13.187158958810201,12.851664780975774,12.996537662798154,18727170
2015-07-07,12.981290817260742,13.007977397602884,12.687734078163656,12.851667380614654,20607673
2015-07-08,12.832602500915527,13.000348113315544,12.771603172548124,12.878350908358076,16954278
2015-07-10,13.221471786499023,13.267221657715632,12.98510204917598,13.114724022697224,25446590
2015-07-13,13.34347152709961,13.465470238716197,13.244348481272377,13.301535468078777,14939210
2015-07-14,13.352618217468262,13.411329554164126,13.184871126400772,13.310680718812606,13988749
2015-07-15,13.121971130371094,13.369396206619815,13.08003361869411,13.302297930070264,19199796
2015-07-16,13.15970516204834,13.314871104415657,13.04228397394382,13.272935069505268,16247517
2015-07-17,13.080028533935547,13.251968345170274,13.004543365106075,13.168096257976963,12246349
2015-07-20,13.000348091125488,13.134546032593779,12.929055661560666,13.092608540732353,16181269
2015-07-21,12.891317367553711,13.071644131865206,12.811636546537565,13.004545868483149,16620136
2015-07-22,12.690018653869629,12.8577642796513,12.555820701466837,12.794860214399717,24085776
2015-07-23,12.161612510681152,12.769693644337146,12.119676481509135,12.769693644337146,44443905
2015-07-24,12.107101440429688,12.140650570909663,11.809351274170009,12.119682545831889,47387835
2015-07-27,12.081936836242676,12.253876640308606,11.998064026657598,12.056775356311501,28840894
2015-07-28,12.30419921875,12.497107014998761,11.951932019199448,12.287423933443632,38916867
2015-07-29,12.425820350646973,12.497112805622832,12.203556065068659,12.262267413179494,25505469
2015-07-30,12.270651817321777,12.49710876410114,12.170003720839746,12.488721846162706,14216169
2015-07-31,12.614530563354492,12.614530563354492,12.341943408809668,12.375492530056233,24334249
2015-08-03,12.553691864013672,12.629216133690987,12.390057398881023,12.545300762661148,23774322
2015-08-04,12.25160026550293,12.562085605823363,12.129923460309637,12.562085605823363,50209071
2015-08-05,12.230620384216309,12.490756171117122,12.17187976410935,12.377471208232869,22304716
2015-08-06,12.184466361999512,12.314533520855662,12.041810371961901,12.163487155449445,31516749
2015-08-07,11.827828407287598,12.184467695152206,11.769087784521622,12.083769380946123,27588544
2015-08-10,11.983073234558105,12.07118418464693,11.802655782352703,11.920137049137802,27043318
2015-08-11,11.957898139953613,12.01663876815787,11.764892596210256,11.957898139953613,21464553
2015-08-12,11.613845825195312,11.823633581910471,11.521539328440797,11.819438756377393,47480581
2015-08-13,11.202665328979492,11.580283253256878,11.118749911917334,11.550913656161404,50356812
2015-08-14,11.190074920654297,11.299165078613246,11.043224069845888,11.273990315045648,41366391
2015-08-17,11.072595596313477,11.441822379485492,11.072595596313477,11.16909838937315,24539889
2015-08-18,11.257206916809082,11.613845512625677,10.86700172887073,11.089376861204048,55366030
2015-08-19,11.02644157409668,11.19427238059832,10.867003324671586,11.122944360460227,31278621
2015-08-20,11.051614761352539,11.20266188462273,10.833435906073795,10.89637208639455,31749250
2015-08-21,11.076789855957031,11.21944588012708,10.854414716074874,10.929939006224403,39404739
2015-08-24,10.850218772888184,11.160704847161098,10.371902643366726,10.485188348253782,52507587
2015-08-25,10.829242706298828,11.278189378283622,10.762110955208374,11.240427223606881,47444100
2015-08-26,11.483778953552246,11.483778953552246,10.862807456790623,10.971896896846511,50104345
2015-08-27,11.890767097473145,12.062793450904033,11.580280986616849,11.588672817180974,44619960
2015-08-28,11.550909042358398,11.999854092939307,11.420840415740976,11.748109394810054,30997659
2015-08-31,11.139728546142578,11.294970524332241,11.00126732538913,11.261404651953336,44297797
2015-09-01,10.88154125213623,11.078853109470776,10.814371567367672,10.88154125213623,30419037
2015-09-02,11.137625694274902,11.137625694274902,10.847955189633378,11.024276682311456,22952853
2015-09-03,11.561637878417969,11.561637878417969,11.0242775135456,11.200599019518377,47192359
2015-09-04,11.091444969177246,11.410503075931612,11.091444969177246,11.284559583612657,42809679
2015-09-08,11.213193893432617,11.355929836401419,11.171212477267138,11.355929836401419,18966931
2015-09-09,11.339137077331543,11.64979867570373,11.301353585910201,11.376920568752883,30998022
2015-09-10,11.11243724822998,11.309749080168434,10.915125416291525,10.915125416291525,48666502
2015-09-11,11.133426666259766,11.133426666259766,10.978095541598513,11.083048689975543,34356861
2015-09-14,11.582630157470703,11.59102673248898,11.041072505309636,11.204798814880645,35077779
2015-09-15,11.868101119995117,11.947865301345438,11.494467754730696,11.494467754730696,39754489
2015-09-16,12.065413475036621,12.216545270177942,11.922676800744165,11.964658944942407,44780769
2015-09-17,12.170363426208496,12.388666303476917,11.95206127560143,11.977250264771996,35946438
2015-09-18,11.691779136657715,12.174563582132903,11.591024614815902,12.006638652401728,51475215
2015-09-21,11.43149471282959,11.771542471338556,11.343333967538692,11.670787956715902,28104730
2015-09-22,11.540643692016602,11.633002343545417,11.099841499413534,11.301350491845893,34482640
2015-09-23,11.083053588867188,11.624611986671008,11.083053588867188,11.519658791902943,29121675
2015-09-24,11.208991050720215,11.276161436793942,10.57927295041387,10.751395747654279,53650674
2015-09-25,10.936113357543945,11.456680378609596,10.877339544413754,11.355925166577666,23769784
2015-09-28,10.927719116210938,11.020077783624748,10.722011439393423,10.84375702158994,28948342
2015-09-29,10.88154125213623,11.066258611911291,10.860550907311438,10.94451373993366,22541211
2015-09-30,11.129230499267578,11.208994677292207,10.818569633981397,11.15441949302756,42592786
2015-10-01,11.290947914123535,11.366556206769738,11.038916878963475,11.131327822278529,22731967
2015-10-02,11.748804092407227,11.748804092407227,11.152333170594796,11.198538649177317,36159337
2015-10-05,11.996628761291504,12.181450603980808,11.862212677406768,11.908418138079096,29305897
2015-10-06,12.10584545135498,12.160452252726865,11.879019101077514,11.887419700013014,29033466
2015-10-07,12.450285911560059,12.723319173389973,12.122647306095088,12.307468468321474,45932205
2015-10-08,12.496487617492676,12.546894100889384,12.257058275503349,12.374672433998978,32518629
2015-10-09,12.412480354309082,12.689714627141441,12.173052407482714,12.681312575075491,45669211
2015-10-13,11.748804092407227,12.135249847181704,11.61858825618039,12.05544051637059,48392074
2015-10-14,11.6395902633667,11.874818678692964,11.555580634373618,11.668994542355302,58466595
2015-10-15,11.446368217468262,11.744603321332635,11.282548525445382,11.68999724204024,43590310
2015-10-16,11.274147987365723,11.576584866384971,11.215340877034722,11.383361607736383,36518707
2015-10-19,11.542978286743164,11.572381836821029,11.257344111875094,11.320351511449726,26747655
2015-10-20,11.30774974822998,11.694196193948677,11.21953982614482,11.614386870598882,33235009
2015-10-21,11.223738670349121,11.408560543438089,11.131327006731965,11.358154776342737,27173091
2015-10-22,11.458970069885254,11.492573923507761,11.236343267258636,11.265746820946546,33391462
2015-10-23,11.3833589553833,11.803408503046084,11.374957629976588,11.698395934362205,31717851
2015-10-26,11.215337753295898,11.538776770030932,11.173333309392623,11.446365830127407,21916488
2015-10-27,11.152331352233887,11.28674673923215,11.05151835783976,11.215338019584786,22113960
2015-10-28,11.22793960571289,11.521975081453757,11.068320970658746,11.16493221150348,2860803
2015-10-29,10.921303749084473,11.395960104697394,10.921303749084473,11.080923118757212,29777979
2015-10-30,11.118727684020996,11.139730635254681,10.929705485354482,11.034718060304582,21866575
2015-11-03,11.83531665802002,11.83531665802002,11.2090867753289,11.22169554298142,45368284
2015-11-04,11.864737510681152,12.104301926492326,11.755462730964537,12.016041275668746,33198891
2015-11-05,12.007636070251465,12.020244839508067,11.738651417727167,11.86473838280822,17824933
2015-11-06,11.82691478729248,11.978218588793279,11.68401634838335,11.978218588793279,23989036
2015-11-09,11.524312019348145,11.801702195984404,11.490688372419346,11.763875865996525,19905831
2015-11-10,11.595756530761719,11.595756530761719,11.305757677762436,11.499090488923668,19001416
2015-11-11,11.910972595214844,11.97401572747505,11.67561151961106,11.700828336024076,26051784
2015-11-12,11.944595336914062,11.978218241275405,11.738653047116932,11.906769023893759,21212449
2015-11-13,11.612564086914062,11.873143353726102,11.612564086914062,11.839520457197091,23577757
2015-11-16,11.94039249420166,11.94039249420166,11.641987567009673,11.667205110218461,30687475
2015-11-17,12.024444580078125,12.2598055336371,11.957198073715036,12.020241173284678,25901502
2015-11-18,11.995027542114258,12.22198321084038,11.948795872234028,12.016042400459344,29619711
2015-11-19,12.322853088378906,12.352274038367755,11.936188242238178,12.18836147405868,34950184
2015-11-23,12.318652153015137,12.495173502628784,12.251406340296661,12.448941824513557,24677466
2015-11-24,12.335457801818848,12.339661208997585,12.028648361950204,12.20937159112232,17725290
2015-11-25,11.730247497558594,12.116913073998163,11.684015822928325,12.083290170173429,41247145
2015-11-26,11.902565956115723,12.024450261015119,11.726044611935645,11.768074334818609,19031727
2015-11-27,11.58735179901123,11.860539957627443,11.557932296837096,11.818510226702408,27123360
2015-11-30,11.679807662963867,11.789083147168299,11.39401236923077,11.515895891626716,50328861
2015-12-01,11.770224571228027,11.812276994287512,11.530531437237293,11.711352343549533,23938216
2015-12-02,11.395964622497559,11.795453842984701,11.337092404256865,11.719761094943504,38321910
2015-12-03,12.11924934387207,12.371558726408574,11.816478375979392,11.9005817461175,58917078
2015-12-04,11.850120544433594,12.064583940039245,11.648273456197673,12.014121622071853,31907881
2015-12-07,11.761813163757324,12.068789116330281,11.711350844846008,11.988890687346661,28642333
2015-12-08,11.627246856689453,11.757606133845117,11.484271273378178,11.757606133845117,35681811
2015-12-09,12.25801944732666,12.29166050277607,11.782836809562047,11.795452387325023,52616850
2015-12-10,12.1983003616333,12.321130421329473,12.117825671899269,12.232184364349278,26334198
2015-12-11,12.1983003616333,12.304187686837148,12.016172197482662,12.075469568802792,24704691
2015-12-14,11.910284996032715,12.105119858502869,11.821339665787665,12.079706488070347,21953332
2015-12-15,11.986523628234863,12.202535050853077,11.948403577289962,11.948403577289962,36750120
2015-12-16,11.906046867370605,11.973814857503584,11.605324761603631,11.880633504503653,32341848
2015-12-17,12.109354019165039,12.312658030667848,12.054291966198956,12.155944705084679,22044082
2015-12-18,11.406259536743164,11.84675383276296,11.406259536743164,11.804398456905695,61628325
2015-12-21,11.19448184967041,11.520616659296564,11.139420528456151,11.478262022403854,35391592
2015-12-22,11.266486167907715,11.41896491705031,11.139420788000336,11.330018857861404,30816340
2015-12-23,11.224130630493164,11.474026818899057,11.143655934697419,11.474026818899057,21549495
2015-12-28,11.181774139404297,11.317310871174547,11.181774139404297,11.24530755518275,31024158
2015-12-29,11.1902437210083,11.291897176699665,11.130946360611137,11.266483812776823,13213381
2015-12-30,11.152128219604492,11.236837501037563,11.042004100965173,11.236837501037563,23239441
2016-01-04,10.643865585327148,11.050475136252736,10.643865585327148,10.978471071410619,41878947
2016-01-05,10.732810020446777,10.919172764022726,10.622685914575245,10.758222655303477,23202415
2016-01-06,10.690454483032227,10.94034990951322,10.504091009258921,10.588801745804451,36872632
2016-01-07,10.487149238586426,10.711631286707297,10.487149238586426,10.546446604696625,31643073
2016-01-08,10.49138355255127,10.69468901202907,10.49138355255127,10.567623649706134,19896211
2016-01-11,10.368557929992676,10.601511421535049,10.347380606446828,10.550684672009794,21141664
2016-01-12,10.415143013000488,10.605741021556172,10.338902929817275,10.504088310446003,20001300
2016-01-13,10.254199028015137,10.588805303463703,10.19066632082723,10.529507914585775,21497586
2016-01-14,10.402442932128906,10.410913569100574,10.021245940039256,10.292318786420553,25786612
2016-01-15,10.131370544433594,10.24996534106471,10.042424446960256,10.207609951820073,33371316
2016-01-18,10.012771606445312,10.19489904504678,10.012771606445312,10.16525035815192,12031453
2016-01-19,9.911116600036621,10.237252081483083,9.843348607241314,10.177954721220091,18354006
2016-01-20,9.771346092224121,9.834879511817205,9.661223453287612,9.7416981405931,40548007
2016-01-21,9.792525291442871,9.940768732653147,9.72052122955011,9.741699282942662,32534964
2016-01-22,9.88570499420166,10.017006410272934,9.83064294449629,9.889940310906912,17373906
2016-01-26,9.991593360900879,9.991593360900879,9.707813936225062,9.762875254543776,20241243
2016-01-27,10.029706954956055,10.173714976665353,9.839109008329716,9.940761686410758,25596400
2016-01-28,10.097479820251465,10.194896490995584,9.9958271002019,10.139834448232449,18167605
2016-01-29,10.567626953125,10.567626953125,10.165251958097002,10.207607336489604,33626142
2016-02-01,10.787874221801758,10.787874221801758,10.355851249362528,10.46597465151485,21184680
2016-02-02,10.012771606445312,10.377026483648248,9.847586903041794,10.360085214719032,82227486
2016-02-03,10.254199028015137,10.309261098583086,10.05936485500688,10.076307594515905,41949006
2016-02-04,10.402442932128906,10.698929155694374,10.0847786498651,10.419384939206825,41517036
2016-02-05,10.504091262817383,10.652334688783359,10.300787249722886,10.37702588806616,26143623
2016-02-10,10.554917335510254,10.567624018813218,10.313491819022484,10.368554602091516,13268920
2016-02-11,10.241494178771973,10.406679675174935,10.127134706979678,10.347382279895173,19394908
2016-02-12,10.321961402893066,10.343138714480128,10.131362666073116,10.317725354068374,18497935
2016-02-15,10.288082122802734,10.521035589484082,10.288082122802734,10.4998582681983,11903314
2016-02-16,10.537976264953613,10.711633075601945,10.233018750105648,10.313493446208753,34642905
2016-02-17,10.652328491210938,10.953050485170708,10.440553234215468,10.673506530104213,46126773
2016-02-18,10.436321258544922,10.546445344236231,10.313490491186602,10.537973245612646,33847209
2016-02-19,10.279607772827148,10.347377238894937,10.063597090183503,10.110187773329049,22529958
2016-02-22,10.694687843322754,10.758220517541426,10.482911773837731,10.56762249488541,46622812
2016-02-23,10.542211532592773,10.800578337548469,10.470207476619064,10.601508904202376,22044627
2016-02-24,10.453268051147461,10.525271386680492,10.22878520949847,10.393970669084164,19249708
2016-02-25,10.46174144744873,10.648104278462723,10.27961320224094,10.351617289908951,19325938
2016-02-26,10.46174144744873,10.665046287360845,10.385501307705193,10.533745535116742,17088951
2016-02-29,10.758225440979004,10.796345502836129,10.50409389466836,10.631160034390936,38236605
2016-03-01,11.264665603637695,11.264665603637695,10.806959120426253,10.866291523831528,40612258
2016-03-02,11.527422904968262,11.565565478814657,11.116334632539141,11.273142013595482,44321574
2016-03-03,12.667448997497559,12.701353012382093,11.650323415990258,11.654561968026321,76108758
2016-03-04,13.286199569702148,13.748144514100785,12.667448743004657,12.667448743004657,91278528
2016-03-07,13.226874351501465,13.307396603365053,12.841212905895727,13.286205301602832,33235917
2016-03-08,13.523534774780273,13.722721858233655,13.061591104912889,13.17177883023206,35058903
2016-03-09,13.074304580688477,13.85410012392623,13.074304580688477,13.684578524406843,41299599
2016-03-10,13.587105751037598,13.77357864055637,13.014972888456347,13.387918667493889,48462678
2016-03-11,13.701526641845703,13.981235866125028,13.472672706531467,13.485386895556406,28854870
2016-03-14,13.637960433959961,14.070240076693848,13.578628020278947,13.78205364820459,28965040
2016-03-15,13.0319242477417,13.37520455421698,12.747976358029248,13.137874887165664,40648377
2016-03-16,12.646260261535645,12.862400025579573,12.137697793733949,12.84120873070749,49459476
2016-03-17,14.027859687805176,14.188904190433819,13.2607782898762,13.815958408710538,67734711
2016-03-18,14.065994262695312,14.112612458872015,13.697285777484945,14.002423328302346,31077882
2016-03-21,14.07024097442627,14.222809838321155,13.79900580846284,14.066002420630342,25632337
2016-03-22,13.710003852844238,14.027855680690513,13.633720177071245,14.027855680690513,25280227
2016-03-23,13.273488998413086,13.561673899394943,13.070063413103329,13.489627307365762,21178690
2016-03-24,13.13363265991211,13.154822486075927,12.883588896628877,12.883588896628877,17489340
2016-03-28,13.459959983825684,13.697288088962608,13.404864675676063,13.667622625995993,27277090
2016-03-29,13.540487289428711,13.769339843563817,13.163302963335086,13.476916320427172,23984862
2016-03-30,13.61677074432373,13.811719267256011,13.515058662854958,13.646437685044951,22751569
2016-03-31,13.226874351501465,13.226874351501467,13.226874351501467,13.226874351501467,132313
2016-04-01,13.311633110046387,13.311633110046387,13.311633110046387,13.311633110046387,547041
2016-04-04,12.845455169677734,13.252305100280868,12.790361290308478,13.167545737292993,71874
2016-04-05,12.870881080627441,13.070068186038915,12.480982511039869,12.777644625632087,162805
2016-04-06,12.502168655395508,12.824259065705396,12.425883505400414,12.692880063248271,81130
2016-04-07,12.637785911560059,12.820020209230828,12.523358189276735,12.671689932821248,49005
2016-04-08,13.43453311920166,13.55319791870526,12.968351026248115,13.010730683013042,30678219
2016-04-11,13.50234317779541,13.888003100336991,13.464200600717218,13.646436379778546,23413
2016-04-12,14.11262035369873,14.214332438492432,13.612532635742069,13.659150857997753,67699
2016-04-13,14.286378860473633,14.574565297627782,14.239760638832253,14.472851747039154,299475
2016-04-14,13.871049880981445,14.409280093449995,13.790527643545914,14.332994941899491,37576489
2016-04-15,13.96004581451416,14.078710598739354,13.854095219108425,13.99818838097254,31590801
2016-04-18,13.858339309692383,14.036336576012204,13.485393494813932,13.782055605346967,30588558
2016-04-19,13.934622764587402,14.1041443689047,13.790529547631222,13.985479539309633,34303
2016-04-20,13.676105499267578,13.83715002260603,13.540489367432134,13.83715002260603,19290727
2016-04-22,13.426056861877441,13.68457630559032,13.375201563975432,13.476913626914376,23374477
2016-04-25,13.307394027709961,13.527770906019672,13.20991904673,13.392153349812556,13559139
